ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Intermediate,Area type: Rural,2017,184.6346,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Intermediate,Area type: Urban,2017,128.0932,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Advanced,Area type: National,2017,153.4067,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Advanced,Area type: Rural,2017,33.8047,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Advanced,Area type: Urban,2017,119.602,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Total,Area type: National,2018,1048.5223,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Total,Area type: Rural,2018,502.4961,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Total,Area type: Urban,2018,546.0262,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Less than basic,Area type: National,2018,1.2153,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Less than basic,Area type: Rural,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Less than basic,Area type: Urban,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Basic,Area type: National,2018,54.8276,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Basic,Area type: Rural,2018,37.374,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Basic,Area type: Urban,2018,17.4536,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Intermediate,Area type: National,2018,690.2173,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Intermediate,Area type: Rural,2018,382.2647,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Intermediate,Area type: Urban,2018,307.9527,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Advanced,Area type: National,2018,148.0235,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Advanced,Area type: Rural,2018,39.7489,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Advanced,Area type: Urban,2018,108.2745,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Level not stated,Area type: National,2018,154.2385,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Level not stated,Area type: Rural,2018,42.3944,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Education (Aggregate levels): Level not stated,Area type: Urban,2018,111.8441,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Total,Area type: National,2018,602.0788,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Total,Area type: Rural,2018,300.0919,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Total,Area type: Urban,2018,301.9869,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Less than basic,Area type: National,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Less than basic,Area type: Rural,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Less than basic,Area type: Urban,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Basic,Area type: National,2018,36.6476,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Basic,Area type: Rural,2018,24.5805,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Basic,Area type: Urban,2018,12.0671,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Intermediate,Area type: National,2018,412.7292,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Intermediate,Area type: Rural,2018,228.1453,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Intermediate,Area type: Urban,2018,184.5839,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Advanced,Area type: National,2018,76.9573,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Advanced,Area type: Rural,2018,23.2562,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Advanced,Area type: Urban,2018,53.7011,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Level not stated,Area type: National,2018,74.8587,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Level not stated,Area type: Rural,2018,23.6553,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Education (Aggregate levels): Level not stated,Area type: Urban,2018,51.2034,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Total,Area type: National,2018,446.4434,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Total,Area type: Rural,2018,202.4041,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Total,Area type: Urban,2018,244.0393,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Less than basic,Area type: National,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Less than basic,Area type: Rural,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Less than basic,Area type: Urban,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Basic,Area type: National,2018,18.18,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Basic,Area type: Rural,2018,12.7935,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Basic,Area type: Urban,2018,5.3865,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Intermediate,Area type: National,2018,277.4882,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Intermediate,Area type: Rural,2018,154.1194,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Intermediate,Area type: Urban,2018,123.3688,,"Nonstandard education level: Including special education, vocational and other training",,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Advanced,Area type: National,2018,71.0662,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Advanced,Area type: Rural,2018,16.4927,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Advanced,Area type: Urban,2018,54.5734,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Level not stated,Area type: National,2018,79.3799,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Level not stated,Area type: Rural,2018,18.7391,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Employment by sex, education and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Education (Aggregate levels): Level not stated,Area type: Urban,2018,60.6408,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
